episode,avg_reward,episode_length,high_priority_success,uav0_dist,uav1_dist,uav2_dist,uav3_dist,coll_uav_uav,coll_uav_obs,coll_uav_other_task,uav0_finish,uav1_finish,uav2_finish,uav3_finish
201,-100.20606994628906,300,0.25,20.35283088684082,0.7944847941398621,20.178936004638672,16.264543533325195,0,0,0,-1,300,-1,-1
202,-163.21173095703125,300,0.5,4.573417663574219,17.175079345703125,1.308060646057129,14.421035766601562,0,3,54,300,-1,300,-1
203,-97.61799621582031,300,0.25,18.899328231811523,19.01442527770996,2.186605453491211,12.501081466674805,0,4,0,-1,-1,300,-1
204,-150.47801208496094,300,0.0,15.688231468200684,19.57686996459961,16.105730056762695,19.79926872253418,0,0,5,-1,-1,-1,-1
205,-127.71945190429688,300,0.25,15.358612060546875,17.70184326171875,17.632280349731445,19.994770050048828,0,4,16,-1,-1,287,-1
206,-90.85955047607422,300,0.25,15.434998512268066,17.322147369384766,2.803779125213623,18.470802307128906,0,0,0,-1,-1,300,-1
207,-80.21190643310547,300,0.25,0.25465521216392517,15.136569023132324,18.68085289001465,19.990127563476562,0,7,3,300,-1,-1,-1
208,-127.88438415527344,300,0.25,10.316296577453613,14.79211139678955,16.80008316040039,19.609954833984375,0,0,12,300,-1,-1,-1
209,-303.0059814453125,300,0.25,13.940552711486816,14.649225234985352,0.07483094185590744,19.47514533996582,0,169,0,-1,-1,300,-1
210,-136.09146118164062,300,0.0,19.678831100463867,17.85148048400879,18.5174617767334,11.978018760681152,0,0,0,-1,-1,-1,-1
211,-69.76628112792969,300,0.5,3.5764846801757812,19.725236892700195,19.40892219543457,3.184936761856079,0,4,2,300,-1,-1,300
212,-156.8289794921875,300,0.0,19.808639526367188,20.461692810058594,17.283523559570312,15.118544578552246,0,0,8,-1,-1,-1,-1
213,-198.3038787841797,300,0.0,15.873357772827148,16.732315063476562,13.211234092712402,19.238964080810547,0,0,0,-1,-1,-1,-1
214,-143.48094177246094,300,0.25,13.528226852416992,14.456542015075684,1.6228606700897217,20.76215934753418,0,14,0,-1,-1,300,-1
215,-124.51942443847656,300,0.25,16.89430809020996,17.841083526611328,18.185375213623047,20.19940185546875,0,5,3,-1,300,-1,-1
216,-101.87918090820312,300,0.0,13.448881149291992,17.72748374938965,20.604576110839844,19.65701675415039,0,0,0,-1,-1,-1,-1
217,-113.98572540283203,300,0.25,3.3755669593811035,18.84186553955078,16.5961971282959,20.065393447875977,0,12,2,300,-1,-1,-1
218,-599.0017700195312,300,0.0,13.716541290283203,16.925992965698242,16.453495025634766,19.442354202270508,0,379,0,-1,-1,-1,-1
219,-194.7820281982422,300,0.0,18.70369529724121,19.728666305541992,17.082202911376953,13.473738670349121,0,9,20,-1,-1,-1,-1
220,-175.9390869140625,300,0.0,17.005142211914062,20.22035789489746,19.832788467407227,19.82756996154785,0,8,2,-1,-1,-1,-1
221,-177.2670440673828,300,0.0,17.62681007385254,20.12183380126953,18.395328521728516,16.783123016357422,0,0,27,-1,-1,-1,-1
222,-206.31427001953125,300,0.25,13.591188430786133,14.435078620910645,18.459196090698242,16.219619750976562,0,0,20,-1,-1,300,-1
223,-82.07540893554688,300,0.5,18.796409606933594,1.0502265691757202,0.06639006733894348,9.788248062133789,0,0,0,-1,300,300,-1
224,-78.32611083984375,300,0.25,1.8039953708648682,19.947845458984375,20.017520904541016,19.554277420043945,0,0,0,300,-1,-1,-1
225,-226.3950958251953,300,0.0,15.611466407775879,14.795008659362793,16.622970581054688,16.554235458374023,0,8,0,-1,-1,-1,-1
226,-95.78009796142578,300,0.25,19.465675354003906,16.609012603759766,16.65328025817871,0.7401739358901978,0,0,0,-1,-1,-1,300
227,-142.1224822998047,300,0.0,17.53942108154297,19.328022003173828,20.366039276123047,18.83964729309082,0,14,3,-1,-1,-1,-1
228,-248.42767333984375,300,0.25,19.00740623474121,19.65861701965332,19.672773361206055,19.668046951293945,0,67,3,300,-1,-1,-1
229,-105.36904907226562,300,0.25,2.3058602809906006,16.26508903503418,19.683923721313477,20.04733657836914,0,11,0,300,-1,-1,-1
230,-289.4971008300781,300,0.0,19.30960464477539,19.273889541625977,19.263229370117188,19.02400779724121,0,91,6,-1,-1,-1,-1
231,-146.81356811523438,300,0.25,0.06452582776546478,16.843109130859375,13.250334739685059,16.22112464904785,0,0,0,300,-1,-1,-1
232,-101.6578598022461,300,0.25,14.909276962280273,17.327436447143555,16.28269386291504,1.614066243171692,0,0,0,-1,-1,-1,300
233,-181.44992065429688,300,0.0,16.71983528137207,20.124784469604492,18.98143196105957,20.30979347229004,0,0,29,-1,-1,-1,-1
234,-141.81741333007812,300,0.25,14.178637504577637,17.637714385986328,19.002695083618164,4.393001556396484,0,7,1,-1,-1,-1,68
235,-28.908618927001953,300,0.75,3.737766742706299,3.938154697418213,19.042272567749023,20.10870361328125,0,0,0,300,300,300,-1
236,-103.96575164794922,300,0.25,14.92231273651123,2.5177009105682373,19.47370147705078,18.036046981811523,0,0,0,-1,300,-1,-1
237,-156.81033325195312,300,0.0,16.851675033569336,13.682641983032227,19.4287166595459,19.975732803344727,0,20,0,-1,-1,-1,-1
238,-57.54754638671875,300,0.5,3.4963414669036865,3.9111194610595703,19.49062156677246,20.208364486694336,0,0,5,300,300,-1,-1
239,-169.69921875,300,0.0,18.99433135986328,18.016916275024414,19.752079010009766,12.053445816040039,0,1,0,-1,-1,-1,-1
240,-90.5765609741211,300,0.25,1.7984455823898315,20.013288497924805,15.057476043701172,20.24843978881836,0,19,0,300,-1,-1,-1
241,-156.12852478027344,300,0.25,19.16108512878418,16.454116821289062,19.936996459960938,5.196292877197266,0,28,1,-1,-1,-1,300
242,-100.88127136230469,300,0.5,1.667441964149475,13.46881103515625,3.8830623626708984,17.258684158325195,0,0,1,26,-1,300,-1
243,-30.01210594177246,300,0.75,8.791350364685059,19.807859420776367,2.338651180267334,1.3425506353378296,0,0,0,300,-1,300,300
244,-106.15923309326172,300,0.0,14.35209846496582,19.62386131286621,19.682186126708984,19.81355857849121,0,9,0,-1,-1,-1,-1
245,-125.08502197265625,300,0.25,14.24514389038086,13.636903762817383,4.095513820648193,15.414423942565918,1,0,1,-1,-1,67,-1
246,-179.7505645751953,300,0.5,13.387336730957031,12.466324806213379,1.66338312625885,11.053293228149414,0,0,69,-1,-1,26,300
247,-110.83169555664062,300,0.5,8.662934303283691,15.873927116394043,0.8205586671829224,20.567317962646484,0,0,23,300,-1,11,-1
248,-102.76181030273438,300,0.25,20.026113510131836,18.579530715942383,19.797815322875977,2.0236012935638428,0,0,0,-1,-1,-1,300
249,-119.32679748535156,300,0.25,20.45551109313965,4.773285388946533,14.066485404968262,18.352779388427734,0,6,4,-1,300,-1,-1
250,-119.58213806152344,300,0.0,16.686182022094727,17.182083129882812,20.038589477539062,19.304964065551758,0,0,0,-1,-1,-1,-1
251,-47.96698760986328,300,0.5,1.1676204204559326,17.1422119140625,1.973580002784729,19.373140335083008,1,5,0,300,-1,300,-1
252,-116.59138488769531,300,0.25,19.545711517333984,0.19813893735408783,16.898212432861328,16.546987533569336,0,27,3,-1,300,-1,-1
253,-191.745849609375,300,0.0,18.917173385620117,18.021318435668945,15.212761878967285,16.177385330200195,0,21,0,-1,-1,-1,-1
254,-39.59050750732422,300,0.5,5.588390827178955,18.872087478637695,0.9289780855178833,20.068632125854492,0,0,0,300,-1,300,-1
255,-98.71492004394531,300,0.5,17.562267303466797,2.5699729919433594,16.285627365112305,2.9049882888793945,0,15,0,-1,300,-1,300
256,-142.40939331054688,300,0.25,19.638404846191406,19.053834915161133,1.960864543914795,19.96626091003418,0,4,12,-1,-1,300,-1
257,-119.22545623779297,300,0.25,18.15474510192871,14.520589828491211,13.845943450927734,19.229700088500977,1,2,0,-1,300,-1,-1
258,-157.1876983642578,300,0.0,14.440337181091309,14.350126266479492,19.673831939697266,17.066667556762695,0,0,0,-1,-1,-1,-1
259,-83.0283432006836,300,0.25,19.58687973022461,0.3572412133216858,15.037358283996582,19.630125045776367,0,0,0,-1,300,-1,-1
260,-101.07261657714844,300,0.25,0.32700005173683167,19.870553970336914,19.860624313354492,19.158483505249023,0,7,0,300,-1,-1,-1
261,-61.05214309692383,300,0.5,0.7750916481018066,19.985021591186523,15.29060173034668,2.8083958625793457,0,0,0,300,-1,-1,300
262,-148.49595642089844,300,0.25,17.14796257019043,14.829294204711914,0.08660255372524261,20.552860260009766,0,14,0,-1,-1,300,-1
263,-113.22608947753906,300,0.25,20.021574020385742,19.909570693969727,1.879663348197937,13.399880409240723,0,0,0,-1,-1,300,-1
264,-77.77594757080078,300,0.5,17.61097526550293,15.653881072998047,1.5009276866912842,2.0336673259735107,0,5,0,-1,-1,300,300
265,-193.2325439453125,300,0.0,16.81027603149414,19.58978271484375,19.157615661621094,19.371042251586914,0,2,43,-1,-1,-1,-1
266,-116.86656188964844,300,0.25,15.612547874450684,18.425724029541016,11.570052146911621,18.93878173828125,0,3,18,-1,-1,-1,288
267,-212.701416015625,300,0.25,3.3419981002807617,16.500167846679688,13.3540620803833,19.788307189941406,0,92,0,300,-1,-1,-1
268,-161.7922821044922,300,0.0,18.373159408569336,19.789066314697266,16.2418270111084,12.921882629394531,0,2,1,-1,-1,-1,-1
269,-76.33155822753906,300,0.25,2.178168773651123,19.488428115844727,20.79791259765625,19.62314796447754,0,15,0,300,-1,-1,-1
270,-257.71697998046875,300,0.75,2.041736602783203,7.776608467102051,19.025787353515625,2.3452048301696777,0,194,0,300,300,-1,300
271,-75.5731201171875,300,0.5,1.5800788402557373,17.00835609436035,19.76268768310547,1.289014220237732,0,10,0,300,-1,-1,300
272,-130.5205535888672,300,0.0,16.223140716552734,16.69353675842285,15.833284378051758,19.316024780273438,0,0,0,-1,-1,-1,-1
273,-69.73795318603516,300,0.25,19.05992317199707,19.780187606811523,19.794206619262695,4.838001728057861,0,2,9,-1,-1,-1,300
274,-79.01339721679688,300,0.5,16.725194931030273,19.247262954711914,2.868229627609253,1.0004149675369263,0,0,6,-1,-1,300,300
275,-116.35157775878906,300,0.25,16.73942756652832,16.36173439025879,2.568768262863159,19.634082794189453,0,10,8,-1,-1,300,-1
276,-107.72189331054688,300,0.25,12.484145164489746,5.6845245361328125,19.757524490356445,15.878141403198242,0,3,0,-1,300,-1,-1
277,-36.10208511352539,300,0.5,5.3413262367248535,19.769697189331055,1.8475005626678467,19.682249069213867,0,0,2,300,-1,300,-1
278,-96.56390380859375,300,0.5,4.188333034515381,18.862781524658203,4.525047302246094,15.514898300170898,0,3,0,300,-1,300,-1
279,-120.38343811035156,300,0.25,0.9660157561302185,17.380413055419922,19.415027618408203,20.017589569091797,0,30,0,300,-1,-1,-1
280,-133.96383666992188,300,0.25,5.261122226715088,14.514388084411621,16.70618438720703,17.853214263916016,0,0,0,300,-1,-1,-1
281,-134.42527770996094,300,0.25,13.387333869934082,15.033387184143066,16.564359664916992,0.03678646311163902,0,7,0,-1,-1,-1,300
282,-141.766357421875,300,0.25,16.924251556396484,0.5841225385665894,19.067415237426758,17.02718734741211,0,19,0,-1,300,-1,-1
283,-61.78265380859375,300,0.5,0.9486418962478638,19.858762741088867,2.153923749923706,19.06939125061035,0,1,2,13,-1,300,-1
284,-281.82220458984375,300,0.25,16.46497344970703,16.821203231811523,2.0019419193267822,16.714811325073242,0,139,10,-1,-1,35,-1
285,-99.9207763671875,300,0.25,16.27431297302246,14.17702865600586,16.608867645263672,18.885862350463867,0,3,0,-1,-1,300,-1
286,-40.1160774230957,300,0.75,1.675770878791809,16.448598861694336,0.8292984962463379,0.8741441965103149,0,0,0,300,-1,300,300
287,-116.29603576660156,300,0.25,1.6209821701049805,17.242504119873047,18.804601669311523,13.252791404724121,0,0,2,300,-1,-1,-1
288,-86.22794342041016,300,0.25,16.200986862182617,16.797578811645508,16.657041549682617,1.6462589502334595,0,0,0,-1,-1,-1,300
289,-76.17149353027344,300,0.25,3.7558743953704834,20.037837982177734,17.411462783813477,20.224754333496094,0,5,3,300,-1,-1,-1
290,-285.95147705078125,300,0.0,14.475544929504395,17.404022216796875,19.52665138244629,19.705585479736328,0,3,75,-1,-1,-1,-1
291,-92.76876068115234,300,0.0,16.709274291992188,16.525558471679688,19.276775360107422,13.167410850524902,0,0,0,-1,-1,-1,-1
292,-102.12316131591797,300,0.25,2.721118927001953,18.6506290435791,20.274877548217773,19.95343780517578,0,0,1,300,-1,-1,-1
293,-90.76234436035156,300,0.25,15.338990211486816,3.1125247478485107,19.458526611328125,19.684539794921875,0,10,0,-1,300,-1,-1
294,-141.33261108398438,300,0.0,14.209127426147461,19.863121032714844,19.689353942871094,14.972075462341309,0,0,3,-1,-1,-1,-1
295,-123.59895324707031,300,0.25,14.133711814880371,16.406192779541016,3.5420749187469482,19.40638542175293,0,31,12,-1,-1,300,-1
296,-60.50323486328125,300,0.25,19.022968292236328,19.359397888183594,0.6719173789024353,14.337125778198242,0,0,0,-1,-1,300,-1
297,-57.882877349853516,300,0.5,18.011831283569336,4.064224720001221,16.549348831176758,2.6789474487304688,0,4,0,-1,300,-1,300
298,-128.48764038085938,300,0.5,6.474071025848389,16.717788696289062,18.984176635742188,19.89769744873047,0,13,27,300,300,-1,-1
299,-170.2272491455078,300,0.0,17.453508377075195,17.482986450195312,19.496606826782227,19.669445037841797,0,2,28,-1,-1,-1,-1
300,-351.3567199707031,300,0.5,14.09415340423584,16.320068359375,1.6382962465286255,5.278100490570068,0,238,2,-1,-1,300,300
301,-123.41735076904297,300,0.5,3.355588436126709,16.585264205932617,19.113832473754883,0.24872004985809326,0,0,3,300,-1,-1,300
302,-162.9965057373047,300,0.0,17.97638702392578,20.255325317382812,17.610794067382812,18.785371780395508,0,13,1,-1,-1,-1,-1
303,-135.59478759765625,300,0.0,20.018041610717773,17.27402687072754,15.055171966552734,19.112348556518555,0,7,0,-1,-1,-1,-1
304,-87.69812774658203,300,0.25,3.0709731578826904,17.624332427978516,19.46451759338379,19.081710815429688,0,0,0,300,-1,-1,-1
305,-154.5511474609375,300,0.0,16.504798889160156,18.063989639282227,18.9005126953125,16.7982177734375,0,14,0,-1,-1,-1,-1
306,-114.83827209472656,300,0.25,16.41754150390625,18.438209533691406,18.876731872558594,7.506552696228027,0,9,0,-1,-1,-1,300
307,-106.97760009765625,300,0.25,13.07192325592041,3.286395788192749,19.59980010986328,17.322446823120117,0,17,0,-1,300,-1,-1
308,-101.7767105102539,300,0.25,17.69868278503418,19.646934509277344,19.48937225341797,0.3671722114086151,0,0,4,-1,-1,-1,300
309,-169.82337951660156,300,0.0,16.527353286743164,20.04397964477539,17.10932159423828,18.946128845214844,0,38,8,-1,-1,-1,-1
310,-63.67666244506836,300,0.5,17.6251220703125,5.340912342071533,17.954423904418945,1.1824204921722412,0,4,0,-1,300,-1,300
311,-130.23062133789062,300,0.25,4.975253105163574,17.30059814453125,16.27549934387207,19.226892471313477,0,3,5,300,-1,-1,-1
312,-136.96929931640625,300,0.25,12.065546035766602,18.7868595123291,2.5021018981933594,19.846284866333008,0,0,1,-1,-1,300,-1
313,-62.0362548828125,300,0.5,19.30752182006836,0.8868574500083923,15.122185707092285,0.4747012257575989,0,7,0,-1,300,-1,300
314,-156.3271484375,300,0.0,19.81659698486328,19.718502044677734,16.78240966796875,17.586252212524414,0,15,7,-1,-1,-1,-1
315,-456.92333984375,300,0.25,18.227901458740234,16.517839431762695,18.679189682006836,3.596219778060913,0,296,0,-1,-1,-1,300
316,-71.60709381103516,300,0.25,18.503292083740234,12.947343826293945,2.1596789360046387,19.838516235351562,0,12,0,-1,-1,300,-1
317,-83.20904541015625,300,0.25,16.957645416259766,16.878211975097656,0.7407862544059753,16.236045837402344,0,0,8,-1,-1,300,-1
318,-75.32189178466797,300,0.5,9.647351264953613,19.52773666381836,17.95597267150879,2.081916093826294,0,9,3,300,-1,-1,300
319,-278.2206726074219,300,0.0,19.546457290649414,19.35877799987793,20.255386352539062,19.34409523010254,0,121,16,-1,-1,-1,-1
320,-128.2944793701172,300,0.25,19.848459243774414,13.181077003479004,4.2144999504089355,20.526382446289062,0,16,21,-1,-1,300,-1
321,-101.72081756591797,300,0.25,15.746234893798828,0.0707489401102066,18.6008243560791,19.396812438964844,0,0,0,-1,300,-1,-1
322,-90.54694366455078,300,0.25,19.048294067382812,19.36369514465332,4.572168827056885,20.236879348754883,0,0,0,-1,-1,300,-1
323,-127.22258758544922,300,0.25,2.4407215118408203,12.88449764251709,20.41645050048828,19.298921585083008,0,17,0,300,-1,-1,-1
324,-148.63238525390625,300,0.25,11.667457580566406,20.114028930664062,19.315853118896484,1.3912783861160278,0,0,0,-1,-1,-1,300
325,-92.60843658447266,300,0.5,2.937288522720337,19.496124267578125,17.5994815826416,3.4724440574645996,0,19,1,300,-1,-1,49
326,-135.72274780273438,300,0.25,15.245101928710938,14.539118766784668,3.8668317794799805,15.482650756835938,0,0,12,-1,-1,300,-1
327,-119.4854507446289,300,0.25,17.947158813476562,11.045279502868652,1.8906643390655518,19.911449432373047,0,10,0,-1,-1,300,-1
328,-150.3736114501953,300,0.0,17.767162322998047,19.865554809570312,20.014657974243164,19.993024826049805,0,2,17,-1,-1,-1,-1
329,-103.70740509033203,300,0.25,3.824597120285034,14.798162460327148,19.809932708740234,17.03599739074707,0,0,0,300,-1,-1,-1
330,-85.84706115722656,300,0.25,19.934717178344727,1.7378649711608887,16.591276168823242,16.598159790039062,0,0,0,-1,300,-1,-1
331,-60.694580078125,300,0.5,4.5953898429870605,10.11302375793457,17.71706771850586,17.544830322265625,0,3,1,300,300,-1,-1
332,-105.19107055664062,300,0.25,5.43601131439209,20.342741012573242,16.40686798095703,18.199508666992188,0,7,0,300,-1,-1,-1
333,-81.818115234375,300,0.25,19.73989486694336,20.168485641479492,16.55104637145996,1.1280983686447144,0,4,0,-1,-1,-1,300
334,-151.3108367919922,300,0.0,16.12318229675293,19.45398712158203,20.520751953125,18.47701644897461,0,0,4,-1,-1,-1,-1
335,-143.5383758544922,300,0.0,16.7249755859375,18.229923248291016,16.649988174438477,17.234134674072266,0,0,0,-1,-1,-1,-1
336,-167.1497344970703,300,0.0,13.27234172821045,20.68044090270996,15.901311874389648,19.201873779296875,0,0,0,-1,-1,-1,-1
337,-113.81529235839844,300,0.25,16.537113189697266,14.56570053100586,5.48641300201416,13.450105667114258,0,0,0,-1,-1,300,-1
338,-71.64640045166016,300,0.5,1.236580729484558,18.899473190307617,1.5259647369384766,18.122421264648438,0,3,0,300,-1,300,-1
339,-100.2817153930664,300,0.25,15.48200798034668,19.55982780456543,16.696460723876953,20.300857543945312,0,0,0,300,-1,-1,-1
340,-118.29668426513672,300,0.0,16.299726486206055,15.876306533813477,19.476438522338867,15.51068115234375,0,0,20,-1,-1,-1,-1
341,-124.32212829589844,300,0.25,17.446949005126953,13.10794734954834,19.626956939697266,0.49489641189575195,0,14,0,-1,-1,-1,300
342,-121.85885620117188,300,0.0,15.769574165344238,19.229951858520508,19.260833740234375,18.902868270874023,0,0,6,-1,-1,-1,-1
343,-64.21878814697266,300,0.5,18.246963500976562,20.33509063720703,4.070906639099121,3.8236184120178223,0,0,3,-1,-1,64,300
344,-157.43214416503906,300,0.25,17.623308181762695,9.910778999328613,16.52510643005371,4.742202281951904,0,15,0,-1,-1,-1,300
345,-159.14962768554688,300,0.0,19.817720413208008,19.80191421508789,16.102008819580078,17.45574188232422,0,5,0,-1,-1,-1,-1
346,-120.07807159423828,300,0.25,20.73017692565918,18.50269889831543,16.97634506225586,5.166452407836914,0,0,4,-1,-1,-1,300
347,-138.90367126464844,300,0.25,17.982330322265625,17.046241760253906,19.98963165283203,3.0580356121063232,0,7,5,-1,-1,-1,46
348,-49.61203384399414,300,0.5,1.2237391471862793,14.246901512145996,20.5914249420166,5.799063205718994,0,0,0,300,-1,-1,300
349,-158.33944702148438,300,0.0,18.84878921508789,16.877111434936523,14.548285484313965,16.749757766723633,0,5,0,-1,-1,-1,-1
350,-91.67890167236328,300,0.5,2.3913519382476807,20.296695709228516,15.216249465942383,4.960715293884277,0,16,0,300,-1,-1,300
351,-208.56460571289062,300,0.0,15.784460067749023,19.113271713256836,16.98932456970215,11.268550872802734,0,18,0,-1,-1,-1,-1
352,-135.66650390625,300,0.25,5.498246669769287,19.5072021484375,15.239716529846191,14.255056381225586,0,37,0,300,-1,-1,-1
353,-134.63128662109375,300,0.25,19.60466957092285,18.233604431152344,18.14542579650879,3.7124342918395996,0,0,5,-1,-1,-1,300
354,-145.1339111328125,300,0.0,12.970276832580566,15.265106201171875,17.787565231323242,13.558258056640625,0,0,0,-1,-1,-1,-1
355,-52.843204498291016,300,0.5,0.40392202138900757,18.45694351196289,2.3041176795959473,19.623119354248047,0,1,0,300,-1,300,-1
356,-158.11865234375,300,0.0,17.230804443359375,9.857922554016113,19.579051971435547,16.997629165649414,0,4,0,-1,-1,-1,-1
357,-114.93336486816406,300,0.0,16.97722625732422,19.060474395751953,19.08395004272461,16.13349151611328,0,0,2,-1,-1,-1,-1
