episode,avg_reward,episode_length,high_priority_success,num_windows,completed_high_total,obstacle_collisions,building_collisions,uav_uav_collisions,total_collisions,terminated_by_collision,mean_steps_to_complete,n_obstacles,inspection_z_fraction,completion_xy_radius,completion_z_tol,uav_sep,uav_sep_penalty,obstacle_collision_penalty,building_collision_penalty,uav_collision_penalty,terminate_on_collision
187,-43.60367202758789,300,0.5,2,4,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
188,-197.14022827148438,300,0.0,2,0,7,1,1,9,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
189,-112.42253112792969,300,0.125,2,1,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
190,-114.52655029296875,300,0.25,2,2,0,2,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
191,-127.79032897949219,300,0.375,2,3,3,3,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
192,-154.419189453125,300,0.0,2,0,6,1,0,7,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
193,-69.90679931640625,300,0.375,2,3,3,0,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
194,-150.55296325683594,300,0.0,2,0,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
195,-105.32260131835938,300,0.125,2,1,0,1,1,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
196,-106.41152954101562,300,0.5,2,4,4,1,2,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
197,-125.28172302246094,300,0.25,2,2,2,2,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
198,-139.57066345214844,300,0.375,2,3,0,0,3,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
199,-128.64620971679688,300,0.125,2,1,1,4,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
200,-96.42335510253906,300,0.25,2,2,0,0,0,0,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
201,-115.83108520507812,300,0.25,2,2,0,0,2,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
202,-88.35232543945312,300,0.375,2,3,0,7,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
203,-105.69921875,300,0.25,2,2,0,0,0,0,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
204,-133.9788360595703,300,0.125,2,1,3,4,0,7,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
205,-131.9151611328125,300,0.375,2,3,0,9,0,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
206,-123.16287231445312,300,0.125,2,1,1,4,0,5,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
207,-121.59485626220703,300,0.125,2,1,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
208,-83.94205474853516,300,0.5,2,4,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
209,-112.187255859375,300,0.25,2,2,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
210,-81.05455017089844,300,0.375,2,3,0,9,0,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
211,-107.69622039794922,300,0.25,2,2,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
212,-187.7628631591797,300,0.0,2,0,13,4,1,18,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
213,-176.00303649902344,300,0.0,2,0,6,2,1,9,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
214,-69.92611694335938,300,0.375,2,3,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
215,-198.94944763183594,300,0.0,2,0,8,3,2,13,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
216,-137.86256408691406,300,0.125,2,1,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
217,-39.090049743652344,300,0.5,2,4,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
218,-146.11280822753906,300,0.0,2,0,1,3,1,5,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
219,-194.95050048828125,300,0.5,2,4,31,5,0,36,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
220,-124.9375,300,0.25,2,2,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
221,-200.35360717773438,300,0.25,2,2,0,0,9,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
222,-109.64804077148438,300,0.375,2,3,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
223,-86.84954833984375,300,0.375,2,3,1,1,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
224,-196.71481323242188,300,0.5,2,4,2,2,17,21,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
225,-114.61128234863281,300,0.25,2,2,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
226,-228.31539916992188,300,0.0,2,0,17,3,0,20,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
227,-70.06673431396484,300,0.375,2,3,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
228,-105.18132019042969,300,0.375,2,3,1,2,1,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
229,-147.07720947265625,300,0.0,2,0,4,0,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
230,-174.7425079345703,300,0.0,2,0,5,0,0,5,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
231,-140.97979736328125,300,0.125,2,1,0,2,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
232,-159.05255126953125,300,0.125,2,1,2,6,0,8,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
233,-112.9388656616211,300,0.25,2,2,3,1,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
234,-255.55801391601562,300,0.25,2,2,0,19,10,29,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
235,-119.82479095458984,300,0.375,2,3,0,1,6,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
236,-171.09365844726562,300,0.25,2,2,17,1,0,18,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
237,-145.7702178955078,300,0.25,2,2,11,0,0,11,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
238,-83.5763931274414,300,0.25,2,2,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
239,-96.61775207519531,300,0.25,2,2,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
240,-71.33184051513672,300,0.375,2,3,6,1,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
241,-78.09078979492188,300,0.375,2,3,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
242,-151.5252685546875,300,0.0,2,0,7,0,0,7,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
243,-132.53564453125,300,0.0,2,0,0,0,1,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
244,-141.10089111328125,300,0.0,2,0,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
245,-178.94754028320312,300,0.125,2,1,6,10,0,16,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
246,-173.1846923828125,300,0.375,2,3,4,3,2,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
247,-191.30950927734375,300,0.0,2,0,19,0,0,19,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
248,-205.31666564941406,300,0.0,2,0,14,1,0,15,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
249,-125.7725830078125,300,0.5,2,4,5,6,0,11,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
250,-121.64925384521484,300,0.25,2,2,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
251,-157.58287048339844,300,0.125,2,1,2,6,0,8,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
252,-113.17980194091797,300,0.25,2,2,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
253,-194.78811645507812,300,0.125,2,1,7,18,0,25,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
254,-126.76030731201172,300,0.0,2,0,1,1,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
255,-61.598052978515625,300,0.625,2,5,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
256,-85.68801879882812,300,0.375,2,3,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
257,-243.32699584960938,300,0.0,2,0,3,2,1,6,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
258,-75.17835235595703,300,0.375,2,3,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
259,-89.05535125732422,300,0.25,2,2,0,0,0,0,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
260,-38.03263854980469,300,0.75,2,6,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
261,-153.0515899658203,300,0.125,2,1,7,0,0,7,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
262,-231.48915100097656,300,0.0,2,0,20,0,0,20,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
263,-131.59478759765625,300,0.375,2,3,1,10,4,15,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
264,-84.14799499511719,300,0.25,2,2,2,2,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
265,-139.54920959472656,300,0.125,2,1,5,0,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
266,-134.34420776367188,300,0.125,2,1,3,0,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
267,-116.39224243164062,300,0.125,2,1,0,4,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
268,-143.1977996826172,300,0.25,2,2,6,1,1,8,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
269,-102.40473937988281,300,0.25,2,2,4,1,1,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
270,-108.66716003417969,300,0.25,2,2,1,5,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
271,-75.65385437011719,300,0.375,2,3,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
272,-76.91424560546875,300,0.25,2,2,1,0,1,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
273,-167.5921630859375,300,0.0,2,0,3,0,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
274,-118.92510986328125,300,0.125,2,1,0,3,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
275,-74.07608795166016,300,0.5,2,4,0,10,0,10,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
276,-123.57056427001953,300,0.25,2,2,6,2,0,8,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
277,-142.30032348632812,300,0.125,2,1,0,0,1,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
278,-96.79360961914062,300,0.25,2,2,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
279,-66.83859252929688,300,0.5,2,4,0,2,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
280,-8.619913101196289,300,0.75,2,6,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
281,-101.31073760986328,300,0.375,2,3,3,2,0,5,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
282,-107.34609985351562,300,0.125,2,1,3,0,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
283,-148.25244140625,300,0.25,2,2,0,5,0,5,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
284,-71.71162414550781,300,0.5,2,4,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
285,-151.92596435546875,300,0.0,2,0,1,1,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
286,-68.5230941772461,300,0.5,2,4,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
287,-376.83349609375,300,0.25,2,2,22,1,22,45,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
288,-111.11785125732422,300,0.25,2,2,3,2,1,6,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
289,-122.3359375,300,0.0,2,0,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
290,-186.9146728515625,300,0.125,2,1,8,2,1,11,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
291,-164.38294982910156,300,0.25,2,2,1,15,1,17,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
292,-116.08714294433594,300,0.375,2,3,1,10,0,11,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
293,-83.77021026611328,300,0.375,2,3,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
294,-67.2147216796875,300,0.5,2,4,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
295,-115.8385238647461,300,0.25,2,2,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
296,-59.924102783203125,300,0.5,2,4,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
297,-99.808349609375,300,0.25,2,2,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
298,-155.3460693359375,300,0.125,2,1,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
299,-154.85601806640625,300,0.25,2,2,1,14,0,15,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
300,-54.62964630126953,300,0.375,2,3,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
301,-54.669124603271484,300,0.5,2,4,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
302,-21.474374771118164,300,0.75,2,6,1,0,1,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
303,-105.27244567871094,300,0.25,2,2,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
304,-154.62332153320312,300,0.25,2,2,13,3,0,16,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
305,-88.78600311279297,300,0.25,2,2,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
306,-177.8577117919922,300,0.125,2,1,8,0,0,8,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
307,-215.31871032714844,300,0.25,2,2,1,0,14,15,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
308,-93.81836700439453,300,0.25,2,2,6,1,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
309,-141.2218475341797,300,0.125,2,1,2,8,0,10,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
310,-150.9998779296875,300,0.125,2,1,8,0,0,8,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
311,-131.38876342773438,300,0.125,2,1,1,2,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
312,-89.90248107910156,300,0.375,2,3,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
313,-101.80767822265625,300,0.125,2,1,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
314,-176.0218505859375,300,0.0,2,0,3,4,0,7,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
315,-110.98417663574219,300,0.25,2,2,1,1,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
316,-154.6230010986328,300,0.25,2,2,12,1,0,13,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
317,-101.26338958740234,300,0.25,2,2,3,1,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
318,-72.7123031616211,300,0.375,2,3,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
319,-29.11555290222168,300,0.75,2,6,2,3,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
320,-75.09889221191406,300,0.5,2,4,9,0,0,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
321,-116.37022399902344,300,0.125,2,1,1,2,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
322,-42.64396286010742,300,0.625,2,5,0,1,1,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
323,-133.0348358154297,300,0.25,2,2,1,1,1,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
324,-132.71896362304688,300,0.25,2,2,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
325,-85.59807586669922,300,0.25,2,2,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
326,-85.60761260986328,300,0.25,2,2,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
327,-92.21498107910156,300,0.25,2,2,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
328,-86.68888092041016,300,0.25,2,2,0,2,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
329,-138.11459350585938,300,0.5,2,4,4,3,3,10,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
330,-93.24417114257812,300,0.25,2,2,1,1,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
331,-113.73101043701172,300,0.125,2,1,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
332,-79.45594024658203,300,0.375,2,3,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
333,-119.55378723144531,300,0.25,2,2,1,1,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
334,-80.55252075195312,300,0.375,2,3,0,1,2,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
335,-176.950927734375,300,0.125,2,1,13,5,0,18,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
336,-212.40591430664062,300,0.25,2,2,33,1,0,34,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
337,-111.18634033203125,300,0.25,2,2,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
338,-62.09897232055664,300,0.5,2,4,2,1,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
339,-105.32782745361328,300,0.125,2,1,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
340,-99.73606872558594,300,0.375,2,3,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
341,-226.73971557617188,300,0.125,2,1,32,1,0,33,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
342,-52.126792907714844,300,0.5,2,4,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
343,-135.5563201904297,300,0.375,2,3,12,1,0,13,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
344,-85.35650634765625,300,0.5,2,4,3,4,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
345,-89.78398132324219,300,0.125,2,1,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
346,-85.0210952758789,300,0.25,2,2,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
347,-65.50181579589844,300,0.5,2,4,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
348,-75.4089126586914,300,0.375,2,3,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
349,-115.00287628173828,300,0.25,2,2,4,0,1,5,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
350,-70.21351623535156,300,0.25,2,2,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
351,-69.32276153564453,300,0.5,2,4,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
352,-107.57173156738281,300,0.25,2,2,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
353,-139.44717407226562,300,0.375,2,3,17,2,0,19,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
354,-130.6409912109375,300,0.25,2,2,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
355,-102.29048919677734,300,0.375,2,3,2,0,1,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
356,-108.51824951171875,300,0.375,2,3,6,3,0,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
357,-118.01583862304688,300,0.5,2,4,7,1,0,8,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
358,-104.78325653076172,300,0.25,2,2,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
359,-93.33815002441406,300,0.25,2,2,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
360,-99.38874816894531,300,0.25,2,2,0,7,0,7,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
361,-95.24240112304688,300,0.25,2,2,3,2,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
362,-47.50520706176758,300,0.5,2,4,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
363,-88.31974029541016,300,0.375,2,3,2,3,0,5,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
364,-108.99707794189453,300,0.5,2,4,6,3,0,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
365,-57.88063430786133,300,0.5,2,4,4,0,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
366,-145.58743286132812,300,0.125,2,1,7,2,0,9,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
367,-71.44692993164062,300,0.375,2,3,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
368,-98.6561050415039,300,0.375,2,3,1,11,0,12,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
369,-83.99498748779297,300,0.375,2,3,0,11,0,11,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
370,-86.06779479980469,300,0.375,2,3,7,1,0,8,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
371,-89.07145690917969,300,0.5,2,4,1,1,0,2,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
372,-103.574462890625,300,0.25,2,2,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
373,-131.80072021484375,300,0.375,2,3,0,16,0,16,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
374,-118.54164123535156,300,0.0,2,0,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
375,-91.29254913330078,300,0.375,2,3,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
376,-104.68551635742188,300,0.25,2,2,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
377,-78.12301635742188,300,0.25,2,2,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
378,-79.87461853027344,300,0.5,2,4,2,3,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
379,-57.75418472290039,300,0.625,2,5,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
380,-98.29989624023438,300,0.25,2,2,0,1,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
381,-87.6604995727539,300,0.375,2,3,1,5,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
382,-107.70249938964844,300,0.0,2,0,1,0,0,1,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
